6366328055,2026/07/06 10:48:25,DOGE/BTC,asksale,6.767e-07,0.5,3.3835e-07
6366328055,2026/07/06 10:48:26,DOGE/BTC,asksale,5.346e-07,0.3,1.6038e-07
6366328055,2026/07/06 10:48:27,DOGE/BTC,asksale,6.13e-07,1.1,6.743e-07
6366328055,2026/07/06 10:48:28,DOGE/BTC,asksale,3.533e-07,1.3,4.5929e-07
6366328055,2026/07/06 10:48:28,DOGE/USDT,bidsale,0.00272728,0.1,0.000272728
6366328055,2026/07/06 10:48:29,DOGE/USDT,bidsale,0.0026062,0.3,0.000781861
6366328055,2026/07/06 10:48:30,DOGE/USDT,bidsale,0.00274535,0.1,0.000274535
6366328055,2026/07/06 10:48:31,DOGE/USDT,bidsale,0.00267849,1.5,0.00401773
6366328055,2026/07/06 10:48:31,DOGE/USDT,bidsale,0.00274896,0.7,0.00192428
6366328055,2026/07/06 10:48:32,DOGE/USDT,asksale,0.00274354,1.7,0.00466402
6366328055,2026/07/06 10:48:33,DOGE/USDT,asksale,0.00271282,1.3,0.00352667
6366328055,2026/07/06 10:48:34,DOGE/USDT,asksale,0.00271102,0.9,0.00243991
6366328055,2026/07/06 10:48:34,DOGE/USDT,asksale,0.00259536,0.3,0.000778608
6366328055,2026/07/06 10:48:35,ETH/BTC,bidsale,0.0250519,1.3,0.0325674
6366328055,2026/07/06 10:48:36,ETH/BTC,bidsale,0.025095,0.3,0.00752851
6366328055,2026/07/06 10:48:37,ETH/BTC,bidsale,0.0248261,1.3,0.0322739
6366328055,2026/07/06 10:48:37,ETH/BTC,bidsale,0.0250751,0.3,0.00752253
6366328055,2026/07/06 10:48:38,ETH/BTC,bidsale,0.0250353,0.9,0.0225317
6366328055,2026/07/06 10:48:39,ETH/BTC,asksale,0.0249157,1.9,0.0473399
6366328055,2026/07/06 10:48:40,ETH/BTC,asksale,0.0250087,0.7,0.0175061
6366328055,2026/07/06 10:48:40,ETH/BTC,asksale,0.0248991,1.7,0.0423286
6366328055,2026/07/06 10:48:41,ETH/USDT,bidsale,239.145,0.1,23.9145
6366328055,2026/07/06 10:48:42,ETH/USDT,bidsale,238.504,1.9,453.158
6366328055,2026/07/06 10:48:43,ETH/USDT,bidsale,237.436,1.5,356.153
6366328055,2026/07/06 10:48:44,ETH/USDT,bidsale,239.542,1.1,263.496
6366328055,2026/07/06 10:48:44,ETH/USDT,bidsale,238.321,1.3,309.817
6366328055,2026/07/06 10:48:45,ETH/USDT,asksale,238.413,0.9,214.571
6366328055,2026/07/06 10:48:46,ETH/USDT,asksale,237.985,0.5,118.993
6366328055,2026/07/06 10:48:46,ETH/USDT,asksale,237.466,0.9,213.719
6366328055,2026/07/06 10:48:47,ETH/USDT,asksale,237.497,0.9,213.747
6366328055,2026/07/06 10:48:48,ETH/USDT,asksale,237.1,0.7,165.97
6366328055,2026/07/06 10:50:51,ETH/FLAT,deposit,1,10000,10000
6366328055,2026/07/06 11:29:03,BTC/USDT,bidsale,9561,0.5,4780.5
6366328055,2026/07/06 11:29:04,BTC/USDT,bidsale,9586.13,1.7,16296.4
6366328055,2026/07/06 11:29:05,BTC/USDT,bidsale,9589.03,1.3,12465.7
6366328055,2026/07/06 11:29:06,BTC/USDT,asksale,9588.07,1.5,14382.1
6366328055,2026/07/06 11:29:06,BTC/USDT,asksale,9578.4,0.1,957.84
6366328055,2026/07/06 11:29:07,BTC/USDT,asksale,9549.89,1.7,16234.8
6366328055,2026/07/06 11:29:08,BTC/USDT,asksale,9582.27,1.7,16289.9
6366328055,2026/07/06 11:29:08,BTC/USDT,asksale,9551.82,0.9,8596.64
6366328055,2026/07/06 11:29:09,DOGE/BTC,bidsale,3.288e-07,1.9,6.2472e-07
6366328055,2026/07/06 11:29:10,DOGE/BTC,bidsale,6.081e-07,1.3,7.9053e-07
6366328055,2026/07/06 11:29:11,DOGE/BTC,bidsale,3.484e-07,1.7,5.9228e-07
6366328055,2026/07/06 11:29:11,DOGE/BTC,bidsale,5.689e-07,0.7,3.9823e-07
6366328055,2026/07/06 11:29:12,DOGE/BTC,bidsale,6.522e-07,1.3,8.4786e-07
6366328055,2026/07/06 11:29:13,DOGE/BTC,asksale,3.533e-07,1.9,6.7127e-07
6366328055,2026/07/06 11:29:14,DOGE/BTC,asksale,3.092e-07,0.3,9.276e-08
6366328055,2026/07/06 11:29:15,DOGE/BTC,asksale,3.631e-07,1.9,6.8989e-07
6366328055,2026/07/06 11:29:15,DOGE/BTC,asksale,4.611e-07,0.7,3.2277e-07
6366328055,2026/07/06 11:29:16,DOGE/BTC,asksale,3.19e-07,1.7,5.423e-07
6366328055,2026/07/06 11:29:17,DOGE/USDT,bidsale,0.00257729,1.3,0.00335048
6366328055,2026/07/06 11:29:18,DOGE/USDT,bidsale,0.00269475,1.9,0.00512003
6366328055,2026/07/06 11:29:18,DOGE/USDT,bidsale,0.00268391,0.9,0.00241552
6366328055,2026/07/06 11:29:19,DOGE/USDT,bidsale,0.00266222,0.7,0.00186356
6366328055,2026/07/06 11:29:20,DOGE/USDT,bidsale,0.00268933,1.7,0.00457186
6366328055,2026/07/06 11:29:21,DOGE/USDT,asksale,0.00259355,1.3,0.00337162
6366328055,2026/07/06 11:29:22,DOGE/USDT,asksale,0.00260801,0.3,0.000782403
6366328055,2026/07/06 11:29:22,DOGE/USDT,asksale,0.00258271,1.1,0.00284098
6366328055,2026/07/06 11:29:23,DOGE/USDT,asksale,0.00275619,1.3,0.00358305
6366328055,2026/07/06 11:29:24,DOGE/USDT,asksale,0.00275619,0.1,0.000275619
6366328055,2026/07/06 11:29:25,ETH/BTC,bidsale,0.0248327,1.7,0.0422157
6366328055,2026/07/06 11:29:25,ETH/BTC,bidsale,0.0249888,0.7,0.0174921
6366328055,2026/07/06 11:29:26,ETH/BTC,bidsale,0.025095,1.7,0.0426615
6366328055,2026/07/06 11:29:27,ETH/BTC,bidsale,0.0250718,0.5,0.0125359
6366328055,2026/07/06 11:29:27,ETH/BTC,bidsale,0.0250685,0.9,0.0225616
6366328055,2026/07/06 11:29:28,ETH/BTC,asksale,0.0248925,1.1,0.0273818
6366328055,2026/07/06 11:29:29,ETH/BTC,asksale,0.0249655,1.7,0.0424414
6366328055,2026/07/06 11:29:30,ETH/BTC,asksale,0.0250054,0.3,0.00750162
6366328055,2026/07/06 11:29:30,ETH/BTC,asksale,0.0250651,0.9,0.0225586
6366328055,2026/07/06 11:29:31,ETH/BTC,asksale,0.0251448,1.5,0.0377172
6366328055,2026/07/06 11:29:32,ETH/USDT,bidsale,237.619,1.3,308.904
6366328055,2026/07/06 11:29:33,ETH/USDT,bidsale,237.344,0.5,118.672
6366328055,2026/07/06 11:29:34,ETH/USDT,bidsale,238.077,1.7,404.73
6366328055,2026/07/06 11:29:34,ETH/USDT,bidsale,237.832,1.7,404.315
6366328055,2026/07/06 11:29:35,ETH/USDT,bidsale,239.512,0.1,23.9512
6366328055,2026/07/06 11:29:36,ETH/USDT,asksale,237.497,1.5,356.245
6366328055,2026/07/06 11:29:36,ETH/USDT,asksale,236.947,1.9,450.2
6366328055,2026/07/06 11:29:37,ETH/USDT,asksale,237.008,0.7,165.906
6366328055,2026/07/06 11:29:38,ETH/USDT,asksale,238.138,1.3,309.579
6366328055,2026/07/06 11:29:39,ETH/USDT,asksale,237.1,0.5,118.55
6366328055,2026/07/06 11:51:15,ETH/BTC,bidsale,0.0248261,0.1,0.00248261
6366328055,2026/07/06 12:16:18,USDT/FLAT,deposit,1,100,100
6366328055,2026/07/06 12:19:26,USDT/FLAT,deposit,1,100,100
6366328055,2026/07/06 12:20:46,BTC/FLAT,deposit,1,100,100
6366328055,2026/07/06 12:25:00,BTC/USDT,bidsale,9570.67,0.5,4785.33
6366328055,2026/07/06 12:25:01,BTC/USDT,bidsale,9543.6,1.3,12406.7
6366328055,2026/07/06 12:25:02,BTC/USDT,bidsale,9543.12,0.9,8588.81
6366328055,2026/07/06 12:25:02,BTC/USDT,bidsale,9583.72,1.3,12458.8
6366328055,2026/07/06 12:25:03,BTC/USDT,bidsale,9560.52,1.9,18165
6366328055,2026/07/06 12:25:04,BTC/USDT,asksale,9542.64,0.5,4771.32
6366328055,2026/07/06 12:25:05,BTC/USDT,asksale,9543.6,0.5,4771.8
6366328055,2026/07/06 12:25:05,BTC/USDT,asksale,9544.57,0.3,2863.37
6366328055,2026/07/06 12:25:06,BTC/USDT,asksale,9587.1,1.1,10545.8
6366328055,2026/07/06 12:25:07,BTC/USDT,asksale,9582.27,1.1,10540.5
6366328055,2026/07/06 12:25:08,DOGE/BTC,bidsale,5.493e-07,0.3,1.6479e-07
6366328055,2026/07/06 12:25:09,DOGE/BTC,bidsale,2.847e-07,1.5,4.2705e-07
6366328055,2026/07/06 12:25:10,DOGE/BTC,bidsale,4.758e-07,0.9,4.2822e-07
6366328055,2026/07/06 12:25:12,DOGE/BTC,bidsale,5.542e-07,1.5,8.313e-07
6366328055,2026/07/06 12:25:13,DOGE/BTC,bidsale,5.15e-07,0.7,3.605e-07
6366328055,2026/07/06 12:25:14,DOGE/BTC,asksale,4.121e-07,0.5,2.0605e-07
6366328055,2026/07/06 12:25:15,DOGE/BTC,asksale,5.493e-07,1.1,6.0423e-07
6366328055,2026/07/06 12:25:15,DOGE/BTC,asksale,6.522e-07,0.5,3.261e-07
6366328055,2026/07/06 12:25:16,DOGE/BTC,asksale,5.64e-07,1.5,8.46e-07
6366328055,2026/07/06 12:25:17,DOGE/BTC,asksale,4.17e-07,0.3,1.251e-07
6366328055,2026/07/06 12:25:18,DOGE/USDT,bidsale,0.00266042,0.5,0.00133021
6366328055,2026/07/06 12:25:19,DOGE/USDT,bidsale,0.00263873,0.3,0.000791619
6366328055,2026/07/06 12:25:20,DOGE/USDT,bidsale,0.00264054,0.5,0.00132027
6366328055,2026/07/06 12:25:20,DOGE/USDT,bidsale,0.00267487,0.3,0.000802462
6366328055,2026/07/06 12:25:21,DOGE/USDT,bidsale,0.00260801,0.1,0.000260801
6366328055,2026/07/06 12:25:22,DOGE/USDT,asksale,0.0026062,0.9,0.00234558
6366328055,2026/07/06 12:25:23,DOGE/USDT,asksale,0.00266945,0.3,0.000800836
6366328055,2026/07/06 12:25:24,DOGE/USDT,asksale,0.00270921,1.1,0.00298013
6366328055,2026/07/06 12:25:24,DOGE/USDT,asksale,0.00271463,0.7,0.00190024
6366328055,2026/07/06 12:25:25,DOGE/USDT,asksale,0.00270921,1.7,0.00460565
6366328055,2026/07/06 12:25:26,ETH/BTC,bidsale,0.0250187,0.9,0.0225168
6366328055,2026/07/06 12:25:27,ETH/BTC,bidsale,0.0249589,1.3,0.0324466
6366328055,2026/07/06 12:25:27,ETH/BTC,bidsale,0.0249589,1.7,0.0424301
6366328055,2026/07/06 12:25:28,ETH/BTC,bidsale,0.0250917,0.5,0.0125459
6366328055,2026/07/06 12:25:29,ETH/BTC,bidsale,0.0251149,0.3,0.00753448
6366328055,2026/07/06 12:25:30,ETH/BTC,asksale,0.0248361,0.7,0.0173852
6366328055,2026/07/06 12:25:30,ETH/BTC,asksale,0.0249689,1.9,0.0474408
6366328055,2026/07/06 12:25:31,ETH/BTC,asksale,0.0249456,1.7,0.0424076
6366328055,2026/07/06 12:25:32,ETH/BTC,asksale,0.025095,0.1,0.0025095
6366328055,2026/07/06 12:25:33,ETH/BTC,asksale,0.025022,0.1,0.0025022
6366328055,2026/07/06 12:25:34,ETH/USDT,bidsale,239.389,1.5,359.084
6366328055,2026/07/06 12:25:34,ETH/USDT,bidsale,239.267,0.7,167.487
6366328055,2026/07/06 12:25:35,ETH/USDT,bidsale,239.969,1.9,455.942
6366328055,2026/07/06 12:25:36,ETH/USDT,bidsale,237.832,1.5,356.749
6366328055,2026/07/06 12:25:37,ETH/USDT,bidsale,237.924,0.9,214.132
6366328055,2026/07/06 12:25:37,ETH/USDT,asksale,238.687,0.7,167.081
6366328055,2026/07/06 12:25:38,ETH/USDT,asksale,237.191,1.9,450.664
6366328055,2026/07/06 12:25:39,ETH/USDT,asksale,238.748,0.1,23.8748
6366328055,2026/07/06 12:25:40,ETH/USDT,asksale,237.527,1.9,451.302
6366328055,2026/07/06 12:25:40,ETH/USDT,asksale,238.535,1.3,310.095
6366328055,2026/07/06 12:29:01,USDT/FLAT,withdraw,1,5000,5000
